customerID,ChurnProbability,risk_tier,Contract,tenure,MonthlyCharges
2195-VVRJF,0.2767669571314875,Low Risk,Month-to-month,18,59.1
5060-TQUQN,0.2767006015603657,Low Risk,Month-to-month,30,83.55
6397-JNZZG,0.27650707849461803,Low Risk,Month-to-month,43,55.55
8647-SDTWQ,0.2764438153717234,Low Risk,Month-to-month,57,74.3
1480-IVEVR,0.2763084793207367,Low Risk,One year,35,81.6
9500-LTVBP,0.27622375734645677,Low Risk,Month-to-month,35,80.05
8967-SZQAS,0.2758768276663399,Low Risk,Month-to-month,14,50.45
6821-JPCDC,0.2758216887973316,Low Risk,One year,48,97.05
3604-WLABM,0.2758051723759729,Low Risk,Month-to-month,10,54.25
7789-HKSBS,0.27577315686192194,Low Risk,One year,42,105.2
7963-GQRMY,0.27560951030597003,Low Risk,Month-to-month,3,44.3
2937-FTHUR,0.2755933669499946,Low Risk,Month-to-month,18,64.8
0486-HECZI,0.2753639243427245,Low Risk,Month-to-month,55,96.75
6351-SCJKT,0.2753469017662539,Low Risk,Month-to-month,3,41.35
0843-WTBXE,0.2753410542963334,Low Risk,Month-to-month,53,85.45
2929-QNSRW,0.27528894310272134,Low Risk,One year,56,98.25
8597-CWYHH,0.27507689118534673,Low Risk,One year,43,94.35
4462-CYWMH,0.2749774475268187,Low Risk,Month-to-month,62,89.8
5600-PDUJF,0.274727740343402,Low Risk,Month-to-month,6,49.5
0909-SDHNU,0.2745177810226825,Low Risk,Month-to-month,7,29.8
7673-LPRNY,0.27447571259908465,Low Risk,One year,23,78.55
2632-UCGVD,0.2744322116519655,Low Risk,Month-to-month,66,100.05
7128-GGCNO,0.27437960969653824,Low Risk,Month-to-month,46,72.8
8050-WYBND,0.27423180201036873,Low Risk,One year,22,49.45
4957-TREIR,0.27404999203026226,Low Risk,Month-to-month,3,64.4
2778-OCLGR,0.2737643416654056,Low Risk,Month-to-month,24,39.1
1996-DBMUS,0.27375442347761697,Low Risk,Month-to-month,48,70.65
3577-AMVUX,0.27310002996963684,Low Risk,Month-to-month,1,55.05
5035-PGZXH,0.2730029476060683,Low Risk,One year,56,106.8
4628-WQCQQ,0.27294462575686007,Low Risk,One year,35,85.15
7623-TRNQN,0.2728180878733443,Low Risk,Month-to-month,1,49.9
9881-VCZEP,0.2727808005822853,Low Risk,Month-to-month,25,54.1
7319-VENRZ,0.2726439814441523,Low Risk,Month-to-month,7,64.3
5208-HFSBT,0.2725967837270165,Low Risk,Month-to-month,2,55.05
9489-UTFKA,0.27189207790400777,Low Risk,Month-to-month,8,60.9
3842-QTGDL,0.2716408958746847,Low Risk,Month-to-month,16,80.75
5651-CPDND,0.271504391150124,Low Risk,Month-to-month,10,46.0
5311-IHLEI,0.27147655783034536,Low Risk,Month-to-month,12,50.95
7905-NJMXS,0.27135119524378787,Low Risk,Month-to-month,7,64.2
1089-HDMKP,0.2711570466728997,Low Risk,Month-to-month,11,54.55
8791-GFXLZ,0.27100586707612223,Low Risk,Month-to-month,12,49.05
0596-BQCEQ,0.2709851713350643,Low Risk,Month-to-month,62,100.15
5136-RGMZO,0.27097023041348517,Low Risk,Month-to-month,31,71.05
2810-FTLEM,0.27080187451796683,Low Risk,Month-to-month,16,50.15
8677-HDZEE,0.2706577409818809,Low Risk,Month-to-month,56,105.45
2108-YKQTY,0.27058899467777087,Low Risk,Month-to-month,4,50.7
9948-YPTDG,0.2703418880891988,Low Risk,Month-to-month,38,79.45
0691-NIKRI,0.270318217506359,Low Risk,One year,40,105.95
4177-JPDFU,0.2696207890538201,Low Risk,Month-to-month,12,34.0
0215-BQKGS,0.2695631624749439,Low Risk,Month-to-month,30,84.3
6891-JPYFF,0.2695322196040587,Low Risk,Month-to-month,48,105.25
7730-IUTDZ,0.2693356530811992,Low Risk,Month-to-month,43,75.2
7047-FWEYA,0.2693080226685167,Low Risk,One year,46,103.15
1213-NGCUN,0.26930036614205877,Low Risk,Month-to-month,6,49.65
6199-IWKGC,0.2692871259138224,Low Risk,One year,46,100.25
1986-PHGZF,0.26924904360940305,Low Risk,Month-to-month,18,58.4
8722-NGNBH,0.26912209217990785,Low Risk,Month-to-month,5,40.0
8919-FYFQZ,0.2691060784715045,Low Risk,Month-to-month,44,30.35
7009-LGECI,0.26888353799457926,Low Risk,Month-to-month,4,50.55
8152-UOBNY,0.268868253884014,Low Risk,One year,50,106.8
2273-QCKXA,0.26830136495467205,Low Risk,Month-to-month,1,49.05
2207-OBZNX,0.26788020336121793,Low Risk,Month-to-month,7,51.0
4945-RVMTE,0.26787562319370506,Low Risk,Month-to-month,28,59.55
3195-TQDZX,0.2675990668902849,Low Risk,Month-to-month,3,20.25
6633-SYEUS,0.267562887081088,Low Risk,Month-to-month,23,83.2
3656-TKRVZ,0.26749975445552,Low Risk,Month-to-month,3,55.35
7398-LXGYX,0.26731214014742477,Low Risk,Month-to-month,44,84.8
0719-SYFRB,0.2670383376179239,Low Risk,Month-to-month,12,61.65
8065-BVEPF,0.2669396310551939,Low Risk,Month-to-month,65,99.1
3062-ICYZQ,0.26663389614952054,Low Risk,Month-to-month,51,93.8
4360-QRAVE,0.2663755068776625,Low Risk,Month-to-month,37,36.65
2792-VPPET,0.2663649006301099,Low Risk,Month-to-month,3,20.5
1324-NLTJE,0.266215308921493,Low Risk,Month-to-month,15,55.0
3594-KADLU,0.26616034743541606,Low Risk,Month-to-month,3,35.1
1422-DGUBX,0.2660550248923318,Low Risk,One year,32,79.25
1935-IMVBB,0.2660440416306765,Low Risk,Month-to-month,56,89.7
0419-YAAPX,0.2657423120913168,Low Risk,Month-to-month,49,85.3
4012-ZTHBR,0.26565359275719963,Low Risk,Month-to-month,21,44.95
8033-VCZGH,0.2656457355645101,Low Risk,One year,50,103.95
1356-MKYSK,0.26538671527562974,Low Risk,Month-to-month,6,78.65
7537-CBQUZ,0.26537103717895305,Low Risk,Month-to-month,63,109.4
4070-OKWVH,0.2649681665646601,Low Risk,Month-to-month,52,94.6
4010-YLMVT,0.2649513651458348,Low Risk,Month-to-month,56,106.6
5207-PLSTK,0.26409687829056816,Low Risk,Month-to-month,1,48.75
0060-FUALY,0.26368536366366424,Low Risk,Month-to-month,59,94.75
3683-QKIUE,0.2636303502131706,Low Risk,Month-to-month,6,50.8
9356-AXGMP,0.2634322326757402,Low Risk,One year,38,110.7
7251-XFOIL,0.26338957103857946,Low Risk,Month-to-month,61,89.2
4712-AUQZO,0.2632256259781373,Low Risk,Month-to-month,18,33.6
4396-KLSEH,0.26318391808843283,Low Risk,Month-to-month,4,19.85
8198-RKSZG,0.26282353152599164,Low Risk,Month-to-month,14,80.45
8070-AAWZP,0.26241143229574854,Low Risk,Month-to-month,24,34.25
4501-VCPFK,0.26237806484050064,Low Risk,Month-to-month,26,35.75
2475-MROZF,0.2620105496612612,Low Risk,Month-to-month,30,95.0
1575-KRZZE,0.2618648626538328,Low Risk,Month-to-month,4,55.2
6300-BWMJX,0.26181608576523047,Low Risk,Month-to-month,59,93.35
7580-UGXNC,0.26180547558480954,Low Risk,Month-to-month,2,54.85
1958-RNRKS,0.2618007440317522,Low Risk,Month-to-month,30,49.9
4324-BZCKL,0.2615136645472435,Low Risk,Month-to-month,10,55.55
3345-JHUEO,0.2614754210124858,Low Risk,Month-to-month,4,20.2
6982-UQZLY,0.2614460194893608,Low Risk,Month-to-month,1,20.85
8652-YHIYU,0.2612920865039622,Low Risk,One year,16,79.5
3701-SFMUH,0.2612672674937807,Low Risk,Month-to-month,7,69.7
7351-MHQVU,0.26118711665491895,Low Risk,Month-to-month,6,50.95
8992-OBVDG,0.2611799413525817,Low Risk,Month-to-month,21,61.65
7799-DSEWS,0.26085795639494413,Low Risk,Month-to-month,18,68.35
5186-EJEGL,0.26061872797000724,Low Risk,Month-to-month,9,69.5
1215-FIGMP,0.26045828924029757,Low Risk,Month-to-month,60,89.9
9137-NOQKA,0.2604337462289674,Low Risk,Month-to-month,2,19.2
7396-VJUZB,0.26033664921988364,Low Risk,Month-to-month,4,45.25
7521-AFHAB,0.2602956498646026,Low Risk,Month-to-month,5,44.8
3307-TLCUD,0.26013965119630833,Low Risk,Month-to-month,17,34.4
3522-CDKHF,0.26012796897796003,Low Risk,Month-to-month,32,75.5
1809-DMJHQ,0.2599605870363215,Low Risk,Month-to-month,5,46.0
9052-VKDUW,0.2599420040183552,Low Risk,Month-to-month,65,109.4
5180-UCIIQ,0.2587454050344575,Low Risk,Month-to-month,22,40.05
4925-LMHOK,0.25871951053008846,Low Risk,Month-to-month,15,58.6
2782-JEEBU,0.2585965734632713,Low Risk,Month-to-month,21,36.0
2806-MLNTI,0.25816142721646457,Low Risk,One year,52,105.1
7746-AWNQW,0.25798731766168015,Low Risk,Month-to-month,28,35.75
6917-YACBP,0.25780391862874463,Low Risk,Month-to-month,59,89.75
6366-XIVKZ,0.25775753199547774,Low Risk,Month-to-month,13,63.15
0520-FDVVT,0.2575904848744464,Low Risk,One year,35,102.35
9564-KCLHR,0.2575476941617457,Low Risk,Month-to-month,1,51.25
8294-UIMBA,0.25732867907811924,Low Risk,One year,30,94.4
7661-CPURM,0.25726340959063154,Low Risk,One year,19,87.7
5274-XHAKY,0.2567744364168307,Low Risk,Month-to-month,41,94.3
2898-LSJGD,0.25651487488938446,Low Risk,One year,21,55.95
4130-MZLCC,0.25628130451802444,Low Risk,Month-to-month,5,50.55
5201-FRKKS,0.2559982032460671,Low Risk,Month-to-month,25,74.3
3920-HIHMQ,0.25570230985726244,Low Risk,Month-to-month,26,49.5
1899-VXWXM,0.25564048332532685,Low Risk,One year,48,106.1
2043-WVTQJ,0.25563755061503035,Low Risk,Month-to-month,1,55.7
1871-MOWRM,0.255593783496683,Low Risk,Month-to-month,12,80.85
4488-KQFDT,0.2551686515066852,Low Risk,One year,61,103.95
6345-HOVES,0.2551229285083677,Low Risk,Month-to-month,34,25.05
8190-ZTQFB,0.25490125082816134,Low Risk,One year,41,51.35
6954-OOYZZ,0.2548183501185137,Low Risk,Month-to-month,18,44.35
8111-BKVDS,0.2546872914505892,Low Risk,Month-to-month,10,40.7
7683-CBDKJ,0.254544596203749,Low Risk,Month-to-month,14,65.45
3521-MNKLV,0.2545215081809705,Low Risk,Month-to-month,24,49.7
9314-QDMDW,0.25442279952027486,Low Risk,One year,11,61.25
6791-YBNAK,0.25418609452410235,Low Risk,Month-to-month,18,25.55
0423-UDIJQ,0.2541342356606567,Low Risk,Month-to-month,9,49.2
1104-FEJAM,0.253996676788486,Low Risk,Month-to-month,28,64.4
7426-GSWPO,0.2539219322752735,Low Risk,Month-to-month,64,103.5
5370-IIVVL,0.2539048011190417,Low Risk,One year,37,104.5
4524-QCSSM,0.2536398963894218,Low Risk,Month-to-month,26,44.65
1685-VAYJF,0.253432549030352,Low Risk,Month-to-month,11,45.2
8450-JOVAH,0.2532676885336879,Low Risk,Month-to-month,2,56.7
3325-FUYCG,0.25317850343247733,Low Risk,One year,28,106.1
0979-PHULV,0.2531277592935501,Low Risk,Month-to-month,69,99.45
2607-FBDFF,0.252971827324238,Low Risk,Month-to-month,1,49.0
7610-TVOPG,0.25191961229240223,Low Risk,Month-to-month,15,26.35
3537-HPKQT,0.2517957236591077,Low Risk,Month-to-month,55,77.75
6647-ZEDXT,0.2515525100701768,Low Risk,One year,30,110.45
5002-GCQFH,0.2515257604932844,Low Risk,Month-to-month,49,93.85
6281-FKEWS,0.25130567520870145,Low Risk,One year,44,49.05
2828-SLQPF,0.25092572349244485,Low Risk,Month-to-month,19,45.0
4647-XXZAM,0.25071034483704024,Low Risk,Month-to-month,6,45.5
7067-KSAZT,0.2504011715675219,Low Risk,One year,65,106.25
6689-VRRTK,0.2503866815586749,Low Risk,One year,44,109.8
1591-NFNLQ,0.25023379365461174,Low Risk,Month-to-month,51,80.0
6968-GMKPR,0.25007931457405563,Low Risk,Month-to-month,55,81.55
2988-GBIVW,0.24969611173254783,Low Risk,Month-to-month,70,90.85
5188-HGMLP,0.24956086363266547,Low Risk,Month-to-month,54,74.0
2604-XVDAM,0.249471185774532,Low Risk,Month-to-month,12,43.8
3714-JTVOV,0.24944634101394655,Low Risk,Month-to-month,42,74.15
5073-WXOYN,0.24938412149318095,Low Risk,Month-to-month,60,50.8
8695-WDYEA,0.2490576630662561,Low Risk,Month-to-month,1,51.25
4672-FOTSD,0.24903407410512604,Low Risk,Month-to-month,12,67.25
4118-CEVPF,0.24863769477468042,Low Risk,One year,35,110.8
7054-ENNGU,0.2484666248105064,Low Risk,Month-to-month,9,50.85
0096-FCPUF,0.2483637668155549,Low Risk,Month-to-month,30,64.5
6629-LADHQ,0.24831091226929267,Low Risk,Month-to-month,2,50.95
8651-ENBZX,0.2480456970903128,Low Risk,One year,60,106.0
7501-VTYLJ,0.24772102856255684,Low Risk,Month-to-month,2,51.55
1656-DRSMG,0.24768774913091862,Low Risk,Month-to-month,63,109.85
1217-VASWC,0.2476295168276169,Low Risk,One year,43,100.55
1450-SKCVI,0.24743295181545855,Low Risk,Month-to-month,56,73.85
2931-SVLTV,0.24739256361184564,Low Risk,Month-to-month,40,110.1
0512-FLFDW,0.24738734403941418,Low Risk,One year,60,100.5
3723-BFBGR,0.2472074476080342,Low Risk,Month-to-month,24,54.8
5898-IGSLP,0.24696287580121862,Low Risk,Month-to-month,31,89.3
0567-GGCAC,0.24689386290429954,Low Risk,Month-to-month,7,61.4
7089-XXAYG,0.24652756795109423,Low Risk,One year,25,38.1
4256-ZWTZI,0.24640193682116376,Low Risk,Month-to-month,5,51.0
3842-IYKUE,0.24628120247551427,Low Risk,Month-to-month,35,85.3
2267-FPIMA,0.24619588623979083,Low Risk,Month-to-month,50,94.4
6680-NENYN,0.2461932465420454,Low Risk,Two year,43,104.6
2709-UQGNP,0.2460090328133535,Low Risk,Month-to-month,10,51.65
1848-LBZHY,0.2458760944641728,Low Risk,Month-to-month,7,50.3
4250-WAROZ,0.24574320624156976,Low Risk,Month-to-month,60,93.25
8409-WQJUX,0.24566384777835093,Low Risk,One year,25,54.2
7742-MYPGI,0.24533193551439855,Low Risk,Month-to-month,6,48.8
5018-HEKFO,0.24531800912636956,Low Risk,Month-to-month,10,24.5
2229-VWQJH,0.2452319159138616,Low Risk,Month-to-month,24,49.3
3347-YJZZE,0.24506013081241942,Low Risk,Month-to-month,29,80.1
9254-RBFON,0.24498908328012697,Low Risk,One year,17,98.6
9943-VSZUV,0.24473185723259294,Low Risk,Month-to-month,67,75.7
0872-JCPIB,0.2446616839128727,Low Risk,Month-to-month,17,65.75
4612-THJBS,0.24453705266674403,Low Risk,One year,56,104.75
4250-FDVOU,0.244482497488288,Low Risk,Month-to-month,6,56.25
3982-XWFZQ,0.24438721903563096,Low Risk,Month-to-month,42,50.25
8205-MQUGY,0.2442762362802324,Low Risk,Month-to-month,12,49.2
7395-XWZOY,0.24402330804937986,Low Risk,Month-to-month,20,55.0
2533-TIBIX,0.24401734682647333,Low Risk,Month-to-month,15,30.2
9544-PYPSJ,0.24400753024982832,Low Risk,Month-to-month,62,96.1
2391-SOORI,0.2439599899553387,Low Risk,Month-to-month,4,49.35
3445-HXXGF,0.24368937697893014,Low Risk,Month-to-month,58,45.3
8267-ZNYVZ,0.24357316769108023,Low Risk,One year,33,103.75
5339-TJFEK,0.24322080651046654,Low Risk,Month-to-month,62,105.5
3567-PQTSO,0.2430812929578325,Low Risk,One year,53,105.25
0618-XWMSS,0.2430754669058162,Low Risk,Month-to-month,28,74.9
4191-XOVOM,0.24301427755988664,Low Risk,Month-to-month,63,105.4
6818-WOBHJ,0.24237203976531208,Low Risk,Month-to-month,68,89.6
0406-BPDVR,0.24233898632575315,Low Risk,One year,54,101.5
0899-WZRSD,0.2422628142813096,Low Risk,Month-to-month,56,105.35
4088-YLDSU,0.24219774939858216,Low Risk,One year,55,104.15
0058-EVZWM,0.24218499176699948,Low Risk,Month-to-month,55,89.8
6179-GJPSO,0.24218068728025374,Low Risk,Month-to-month,43,108.15
4431-EDMIQ,0.24212971833503277,Low Risk,Month-to-month,7,75.7
2003-CKLOR,0.24210868982493236,Low Risk,Month-to-month,66,99.5
3404-JNXAX,0.24209459165506958,Low Risk,Month-to-month,51,80.75
0799-DDIHE,0.24181109670796874,Low Risk,Month-to-month,15,46.3
2731-GJRDG,0.24130052477165093,Low Risk,One year,32,109.55
5701-ZIKJE,0.24129644775259057,Low Risk,Month-to-month,13,50.55
6128-DAFVY,0.24127294387512535,Low Risk,Month-to-month,56,44.85
5243-SAOTC,0.2410859776346489,Low Risk,Month-to-month,54,79.85
4003-FUSHP,0.24099535812161144,Low Risk,Month-to-month,19,61.55
5174-RNGBH,0.24092498599098436,Low Risk,Month-to-month,9,66.25
4291-HYEBC,0.2407152954613361,Low Risk,One year,28,39.1
7446-YPODE,0.24065403754673306,Low Risk,Month-to-month,11,60.25
9099-FTUHS,0.2404664094169622,Low Risk,Month-to-month,23,54.4
2075-RMJIK,0.24031474936765515,Low Risk,Month-to-month,5,49.4
6664-FPDAC,0.24029804614228806,Low Risk,One year,56,111.95
7629-WIXZF,0.2402140351726334,Low Risk,One year,7,59.1
1666-JZPZT,0.23974967804754946,Low Risk,Month-to-month,27,49.0
0742-MOABM,0.23953616715054826,Low Risk,Month-to-month,4,50.05
2458-EOMRE,0.23933853036207037,Low Risk,Month-to-month,11,64.05
7921-LMDFQ,0.23928649744948635,Low Risk,One year,51,94.0
8495-PRWFH,0.23923027672373615,Low Risk,Month-to-month,42,55.65
8735-IJJEG,0.23910426700022608,Low Risk,Month-to-month,14,50.2
7957-RYHQD,0.2390685723981345,Low Risk,Month-to-month,40,79.2
6121-VZNQB,0.2390221444800391,Low Risk,Month-to-month,1,19.1
5325-UWTWJ,0.23862769799987435,Low Risk,Month-to-month,31,90.55
4016-BJKTZ,0.23857135598016183,Low Risk,Two year,25,108.9
7356-IWLFW,0.23845298704920048,Low Risk,Month-to-month,46,80.0
6473-ULUHT,0.2384143986999703,Low Risk,Month-to-month,16,84.9
5071-FBJFS,0.2382294860310653,Low Risk,Month-to-month,4,50.3
8547-NSBBO,0.23820486012803124,Low Risk,Month-to-month,35,96.75
3620-MWJNE,0.23817747933612954,Low Risk,Month-to-month,2,54.45
8023-QHAIO,0.23816899347911083,Low Risk,Month-to-month,56,76.85
8755-IWJHN,0.2381198844670565,Low Risk,Month-to-month,69,95.35
5624-RYAMH,0.23809190923291065,Low Risk,Month-to-month,9,19.5
0701-TJSEF,0.23802295814432192,Low Risk,Month-to-month,9,68.25
4415-WNGVR,0.23799504619876585,Low Risk,One year,12,79.2
4338-EYCER,0.23773812874884084,Low Risk,Month-to-month,21,54.6
8885-QSQBX,0.2377211284310013,Low Risk,Month-to-month,1,49.55
2087-QAREY,0.2376708961051725,Low Risk,Month-to-month,22,54.7
7298-IZWLY,0.23764838685071202,Low Risk,Month-to-month,1,19.4
4001-TSBTV,0.23719356017263235,Low Risk,Month-to-month,58,91.55
8566-YPRGL,0.23719167708607686,Low Risk,Month-to-month,1,19.5
7245-JMTTQ,0.23716877650946347,Low Risk,One year,51,111.5
3055-OYMSE,0.23715944466158548,Low Risk,Month-to-month,53,73.8
4646-QZXTF,0.23710206783086052,Low Risk,Month-to-month,7,81.25
1622-HSHSF,0.23696354911740433,Low Risk,Month-to-month,1,19.55
4851-BQDNX,0.2369587017411495,Low Risk,One year,40,85.05
4588-YBNIB,0.23673557246583019,Low Risk,Month-to-month,1,19.6
2279-AXJJK,0.2366525469538084,Low Risk,Month-to-month,52,95.65
8812-ZRHFP,0.23662830667734217,Low Risk,One year,30,86.45
9318-NKNFC,0.23632858126777917,Low Risk,Month-to-month,1,18.85
6575-SUVOI,0.2363168091120846,Low Risk,Month-to-month,25,69.5
8992-CEUEN,0.2362712420996546,Low Risk,Month-to-month,1,18.85
2208-NQBCT,0.23607520667255175,Low Risk,Month-to-month,26,81.95
0959-WHOKV,0.23550890584579656,Low Risk,One year,42,99.0
5445-GLVOT,0.2353846614877403,Low Risk,Month-to-month,22,49.8
4800-VHZKI,0.23537089191213428,Low Risk,Month-to-month,1,19.9
3164-YAXFY,0.23512099046216786,Low Risk,Month-to-month,57,53.75
8713-IGZSO,0.23501582364463336,Low Risk,Month-to-month,2,24.85
7854-EKTJL,0.23495145676665652,Low Risk,Month-to-month,2,19.6
3566-VVORZ,0.2345244496860803,Low Risk,Month-to-month,12,45.9
2320-JRSDE,0.23434803550125818,Low Risk,Month-to-month,1,19.9
4667-OHGKG,0.23428604217181562,Low Risk,Month-to-month,1,19.3
9033-EOXWV,0.23426190168121513,Low Risk,One year,12,74.05
4897-QSUYC,0.23423782479194316,Low Risk,Month-to-month,1,20.15
0761-AETCS,0.23422904657562302,Low Risk,Month-to-month,1,19.3
9277-JOOMO,0.23407183969965475,Low Risk,Month-to-month,3,24.6
7839-QRKXN,0.23401166625595035,Low Risk,Month-to-month,1,20.2
9027-YFHQJ,0.23393886419046248,Low Risk,Month-to-month,7,25.05
2876-VBBBL,0.23378565941363935,Low Risk,Month-to-month,1,20.25
0670-KDOMA,0.23378565941363935,Low Risk,Month-to-month,1,20.25
2108-GLPQB,0.2337058873977548,Low Risk,Month-to-month,25,55.55
8073-IJDCM,0.2335598042920253,Low Risk,Month-to-month,1,20.3
2446-ZKVAF,0.23354968951747887,Low Risk,Month-to-month,18,56.8
1041-RXHRA,0.23352921272323973,Low Risk,Month-to-month,41,70.25
5828-DWPIL,0.23345012006220042,Low Risk,Month-to-month,62,89.1
5906-BFOZT,0.23338218896448212,Low Risk,Month-to-month,1,19.5
4634-JLRJT,0.23333410091784632,Low Risk,Month-to-month,1,20.35
1228-FZFRV,0.23305189755765413,Low Risk,Month-to-month,50,105.95
7530-HDYDS,0.23300645269110992,Low Risk,Month-to-month,38,84.25
7622-NXQZR,0.2329741739427577,Low Risk,Month-to-month,28,30.1
7989-CHGTL,0.2329311728634448,Low Risk,Month-to-month,1,19.6
0471-LVHGK,0.23287295191482657,Low Risk,One year,41,73.0
9375-MHRRS,0.2328712611893901,Low Risk,Month-to-month,6,50.05
4827-USJHP,0.23233622788665131,Low Risk,Month-to-month,20,51.8
4430-YHXGG,0.23231041684094353,Low Risk,Month-to-month,4,25.45
2465-BLLEU,0.23225578742909048,Low Risk,Month-to-month,1,19.75
8985-OOPOS,0.23220890726579246,Low Risk,One year,1,74.1
1156-ZFYDO,0.23219913596512443,Low Risk,Month-to-month,1,19.75
1794-SWWKL,0.23183542134367024,Low Risk,Month-to-month,15,59.65
8930-XOTDP,0.23179677089248438,Low Risk,Month-to-month,18,55.95
9419-IPPBE,0.23173267685162788,Low Risk,One year,51,90.15
2369-FEVNO,0.23158176906366357,Low Risk,Month-to-month,1,19.9
8663-UPDGF,0.23091881989857235,Low Risk,Month-to-month,26,69.5
4661-NJEUX,0.23090911843104078,Low Risk,Month-to-month,1,20.05
4232-JGKIY,0.23090042734565414,Low Risk,Month-to-month,1,19.2
1240-KNSEZ,0.23068520560566333,Low Risk,Month-to-month,1,20.1
1000-AJSLD,0.23068520560566333,Low Risk,Month-to-month,1,20.1
4468-YDOVK,0.23051351403471737,Low Risk,Month-to-month,5,48.65
2305-MRGLV,0.2305017384379073,Low Risk,Month-to-month,28,76.55
8305-VHZBZ,0.23023783617286508,Low Risk,Month-to-month,1,20.2
5356-RHIPP,0.23023783617286508,Low Risk,Month-to-month,1,20.2
6559-RAKOZ,0.23013735587110548,Low Risk,One year,49,97.95
2826-UWHIS,0.23003985897065923,Low Risk,Month-to-month,45,81.4
0237-YFUTL,0.23002263435548864,Low Risk,Month-to-month,50,109.65
2081-KJSQF,0.23001437961105844,Low Risk,Month-to-month,1,20.25
4939-KYYPY,0.2298632673098153,Low Risk,Month-to-month,27,59.45
6353-BRMMA,0.22984116848788091,Low Risk,Month-to-month,54,104.1
7617-EYGLW,0.229782413605652,Low Risk,Month-to-month,1,19.45
0575-CUQOV,0.22974555767076063,Low Risk,One year,60,97.95
4692-NNQRU,0.229693312083127,Low Risk,One year,21,79.2
4685-ERGHK,0.22960064002107322,Low Risk,One year,57,86.9
6952-OMNWB,0.2295872851692668,Low Risk,Month-to-month,68,80.35
6770-XUAGN,0.22940600040271128,Low Risk,Month-to-month,1,21.0
0326-VDYXE,0.22923502111775507,Low Risk,One year,70,97.65
2293-IJWPS,0.2291802057804693,Low Risk,One year,57,100.75
5996-DAOQL,0.2291220749138924,Low Risk,Month-to-month,1,20.45
8262-COGGB,0.2291220749138924,Low Risk,Month-to-month,1,20.45
5131-PONJI,0.22910858379902652,Low Risk,Month-to-month,49,90.4
4986-MXSFP,0.22908446890254974,Low Risk,Month-to-month,2,20.0
0871-OPBXW,0.2288617989241024,Low Risk,Month-to-month,2,20.05
3890-RTCMS,0.2286326204049561,Low Risk,Month-to-month,16,49.45
4918-FYJNT,0.22862019316927357,Low Risk,Month-to-month,55,90.45
9360-AHGNL,0.22858486565457606,Low Risk,One year,43,109.55
6898-MDLZW,0.22856882942098655,Low Risk,Month-to-month,12,53.75
6284-KMNUF,0.22835091913510427,Low Risk,One year,56,98.0
6778-JFCMK,0.22819033880309544,Low Risk,One year,24,50.6
0471-ARVMX,0.22812166324058988,Low Risk,One year,62,104.85
3230-WYKIR,0.22805086804519176,Low Risk,One year,18,82.0
8620-RJPZN,0.22795419578787232,Low Risk,Month-to-month,1,20.7
2259-OUUSZ,0.22778322502462262,Low Risk,One year,7,35.5
9825-YCXWZ,0.22774245036449797,Low Risk,One year,41,101.1
5143-WMWOG,0.22755780044708396,Low Risk,Month-to-month,1,19.95
0222-CNVPT,0.2275558227160676,Low Risk,Month-to-month,52,48.8
2480-EJWYP,0.22753006756233943,Low Risk,One year,58,97.8
2065-MMKGR,0.2274942519563512,Low Risk,One year,29,71.0
3685-YLCMQ,0.22741553256518895,Low Risk,One year,58,104.65
3594-IVHJZ,0.22708592160350186,Low Risk,Month-to-month,2,20.45
0523-VNGTF,0.22708303119946008,Low Risk,Month-to-month,52,50.5
6686-YPGHK,0.22699666859310544,Low Risk,Month-to-month,47,85.5
7880-XSOJX,0.22699007951326702,Low Risk,Month-to-month,4,42.4
2480-JZOSN,0.22693896392222476,Low Risk,Month-to-month,1,20.65
2640-LYMOV,0.22691177191414372,Low Risk,Month-to-month,2,19.65
6967-QIQRV,0.22679976437101043,Low Risk,One year,15,101.9
1153-GNOLC,0.22677394235223344,Low Risk,One year,33,39.1
8205-OTCHB,0.2266473479616252,Low Risk,One year,22,43.75
6942-LBFDP,0.22664347591470088,Low Risk,Month-to-month,2,20.55
1193-RTSLK,0.22662382875158896,Low Risk,Month-to-month,38,83.9
2233-FAGXV,0.2266072895958868,Low Risk,Month-to-month,5,24.3
2946-KIQSP,0.22660221633678507,Low Risk,Month-to-month,35,33.45
9142-KZXOP,0.22657363561617314,Low Risk,Month-to-month,44,68.85
2382-BCKQJ,0.22630375598325067,Low Risk,One year,62,100.15
8495-LJDFO,0.22625850245178464,Low Risk,Month-to-month,64,108.95
7109-MFBYV,0.2261714069018071,Low Risk,Month-to-month,26,45.45
4160-AMJTL,0.22612599344114415,Low Risk,Month-to-month,8,19.65
6131-FOYAS,0.22595425780353012,Low Risk,Month-to-month,35,59.6
1360-JYXKQ,0.22578396039442483,Low Risk,One year,54,99.1
2832-SCUCO,0.22575185977523782,Low Risk,Month-to-month,2,19.9
3424-NMNBO,0.22567168316608086,Low Risk,One year,58,108.85
5846-QFDFI,0.22561948525685296,Low Risk,Month-to-month,33,88.6
4324-AHJKS,0.22559313016789886,Low Risk,Month-to-month,5,55.8
1087-UDSIH,0.22510946410415067,Low Risk,Month-to-month,3,19.6
2153-MREFK,0.224908394757718,Low Risk,One year,37,99.2
7893-IXHRQ,0.224908377804707,Low Risk,Month-to-month,1,20.55
4098-NAUKP,0.22473418626244476,Low Risk,Month-to-month,68,84.65
