customerID,ChurnProbability,risk_tier,Contract,tenure,MonthlyCharges
1349-WXNGG,0.17,Low Risk,Month-to-month,1,20.05
0939-EREMR,0.17,Low Risk,Month-to-month,13,53.45
9426-SXNHE,0.17,Low Risk,Month-to-month,2,18.75
4558-CGYCZ,0.17,Low Risk,Month-to-month,4,19.75
1641-BYBTK,0.17,Low Risk,Month-to-month,6,20.2
9079-LWTFD,0.17,Low Risk,Month-to-month,47,100.75
4350-ZTLPI,0.17,Low Risk,One year,53,108.95
7234-KMNRQ,0.17,Low Risk,Month-to-month,4,19.0
1629-DQQVB,0.17,Low Risk,Month-to-month,14,50.1
2908-ZTPNF,0.17,Low Risk,Month-to-month,36,34.85
2925-MXLSX,0.17,Low Risk,One year,30,68.95
4377-VDHYI,0.17,Low Risk,One year,32,90.8
3807-BPOMJ,0.17,Low Risk,One year,55,94.75
1142-IHLOO,0.17,Low Risk,One year,51,87.55
7134-MJPDY,0.17,Low Risk,One year,66,102.85
7722-CVFXN,0.17,Low Risk,One year,54,105.2
5639-NTUPK,0.17,Low Risk,Month-to-month,13,52.1
4237-CLSMM,0.17,Low Risk,Month-to-month,2,20.0
8421-WZOOW,0.17,Low Risk,Month-to-month,57,95.3
5687-DKDTV,0.17,Low Risk,Month-to-month,4,20.35
6377-KSLXC,0.17,Low Risk,Month-to-month,5,19.95
0156-FVPTA,0.17,Low Risk,Month-to-month,22,54.2
1170-SASML,0.17,Low Risk,Month-to-month,69,85.4
7361-YPXFS,0.17,Low Risk,Month-to-month,28,64.45
7926-IJOOU,0.17,Low Risk,Month-to-month,1,19.3
6131-JLWZM,0.17,Low Risk,Month-to-month,13,20.3
6776-TLWOI,0.17,Low Risk,Month-to-month,3,19.85
6303-KFWSL,0.17,Low Risk,One year,29,55.25
3528-HFRIQ,0.17,Low Risk,Month-to-month,71,52.3
9972-VAFJJ,0.17,Low Risk,One year,53,94.0
5897-ZYEKH,0.17,Low Risk,One year,67,105.6
6112-KTHFQ,0.17,Low Risk,Month-to-month,13,19.3
4544-RXFMG,0.17,Low Risk,One year,8,43.45
2320-YKQBO,0.16,Low Risk,Month-to-month,7,19.3
3948-XHGNA,0.16,Low Risk,Month-to-month,24,49.55
3170-GWYKC,0.16,Low Risk,Month-to-month,60,104.95
2284-VFLKH,0.16,Low Risk,One year,49,99.25
7356-AYNJP,0.16,Low Risk,One year,4,23.9
5590-ZSKRV,0.16,Low Risk,Month-to-month,8,54.65
1376-HHBDV,0.16,Low Risk,Month-to-month,30,48.8
5850-BDWCY,0.16,Low Risk,Month-to-month,6,20.2
3982-DQLUS,0.16,Low Risk,Month-to-month,65,85.75
2439-QKJUL,0.16,Low Risk,Month-to-month,5,20.25
6505-OZNPG,0.16,Low Risk,Two year,6,63.4
2303-PJYHN,0.16,Low Risk,Month-to-month,2,19.85
9364-YKUVW,0.16,Low Risk,Month-to-month,15,19.8
3530-CRZSB,0.16,Low Risk,Month-to-month,7,20.65
5811-IWXYM,0.16,Low Risk,One year,52,101.25
1116-DXXDF,0.16,Low Risk,Two year,39,100.45
3190-XFANI,0.16,Low Risk,One year,49,100.6
5067-XJQFU,0.16,Low Risk,One year,66,108.45
4422-QVIJA,0.16,Low Risk,Month-to-month,35,50.15
5478-JJVZK,0.16,Low Risk,Month-to-month,33,60.9
8314-DPQHL,0.16,Low Risk,One year,9,50.8
9618-LFJRU,0.16,Low Risk,Month-to-month,4,20.45
2212-LYASK,0.16,Low Risk,One year,27,45.85
6211-WHMYA,0.16,Low Risk,Month-to-month,64,43.85
9762-YAQAA,0.16,Low Risk,One year,39,81.4
8715-KKTFG,0.16,Low Risk,One year,61,103.3
6621-YOBKI,0.16,Low Risk,Month-to-month,5,20.35
5151-HQRDG,0.16,Low Risk,Month-to-month,37,55.05
0447-BEMNG,0.16,Low Risk,Month-to-month,48,45.3
8999-XXGNS,0.16,Low Risk,One year,72,105.75
2252-JHJGE,0.16,Low Risk,One year,61,104.0
9058-HRZSV,0.16,Low Risk,Month-to-month,65,94.4
7409-JURKQ,0.16,Low Risk,One year,53,111.8
8319-QBEHW,0.16,Low Risk,One year,26,39.95
4374-YMUSQ,0.16,Low Risk,One year,34,116.25
7663-ZTEGJ,0.16,Low Risk,One year,29,100.55
2896-TBNBE,0.16,Low Risk,One year,40,80.8
8671-KKKOS,0.16,Low Risk,Month-to-month,46,45.55
0278-YXOOG,0.16,Low Risk,Month-to-month,5,21.05
6490-FGZAT,0.16,Low Risk,Month-to-month,6,20.65
1337-BOZWO,0.16,Low Risk,One year,18,46.4
4710-FDUIZ,0.16,Low Risk,One year,56,100.3
4277-UDIEF,0.16,Low Risk,Month-to-month,24,81.0
9909-DFRJA,0.16,Low Risk,One year,26,95.85
2928-HLDBA,0.16,Low Risk,Month-to-month,6,20.7
1735-XMJVH,0.16,Low Risk,Month-to-month,8,19.35
4198-VFOEA,0.16,Low Risk,One year,12,33.6
1925-GMVBW,0.16,Low Risk,Month-to-month,5,20.55
3339-EAQNV,0.16,Low Risk,One year,72,97.25
0655-YDGFJ,0.16,Low Risk,Month-to-month,29,48.95
1448-CYWKC,0.16,Low Risk,One year,58,105.2
4913-EHYUI,0.16,Low Risk,One year,56,104.55
4903-UYAVB,0.16,Low Risk,Month-to-month,5,19.35
2040-OBMLJ,0.16,Low Risk,One year,31,81.7
6705-LNMDD,0.16,Low Risk,Month-to-month,20,50.0
5202-IVJNU,0.16,Low Risk,Month-to-month,39,30.1
4895-TMWIR,0.16,Low Risk,Month-to-month,11,19.95
6979-TNDEU,0.16,Low Risk,Month-to-month,8,19.2
6728-WYQBC,0.16,Low Risk,Month-to-month,1,20.95
0292-WEGCH,0.16,Low Risk,Month-to-month,54,86.2
4789-KWMXN,0.16,Low Risk,One year,47,110.85
4472-VESGY,0.16,Low Risk,Month-to-month,52,98.15
3468-DRVQJ,0.16,Low Risk,One year,10,70.3
8961-QDZZJ,0.16,Low Risk,One year,57,95.0
6972-SNKKW,0.16,Low Risk,Month-to-month,6,20.0
3927-NLNRY,0.16,Low Risk,One year,53,94.25
9571-EDEBV,0.16,Low Risk,One year,71,98.65
9040-KZVWO,0.16,Low Risk,One year,26,75.5
1140-UKVZG,0.16,Low Risk,Month-to-month,17,24.8
2332-EFBJY,0.16,Low Risk,Month-to-month,16,19.7
6671-NGWON,0.16,Low Risk,Month-to-month,7,20.35
9821-BESNZ,0.16,Low Risk,One year,66,104.25
4140-WJAWW,0.16,Low Risk,Month-to-month,5,19.85
7299-GNVPL,0.16,Low Risk,Month-to-month,23,84.4
7874-ECPQJ,0.16,Low Risk,Month-to-month,4,20.05
0639-TSIQW,0.16,Low Risk,Month-to-month,67,102.95
5688-KZTSN,0.16,Low Risk,Month-to-month,15,20.0
1383-EZRWL,0.16,Low Risk,Month-to-month,7,20.05
0373-AIVNJ,0.16,Low Risk,One year,9,39.55
9092-GDZKO,0.16,Low Risk,Month-to-month,22,24.85
7017-VFULY,0.16,Low Risk,Month-to-month,2,20.1
7964-YESJC,0.16,Low Risk,Month-to-month,24,66.3
6425-YQLLO,0.16,Low Risk,One year,66,105.95
0114-RSRRW,0.16,Low Risk,Month-to-month,10,19.95
6617-WLBQC,0.16,Low Risk,One year,23,81.85
7968-QUXNS,0.16,Low Risk,Month-to-month,6,18.95
5268-DSMNQ,0.16,Low Risk,One year,62,97.95
4194-WHFCB,0.16,Low Risk,Month-to-month,59,96.65
5708-EVONK,0.16,Low Risk,Month-to-month,58,93.4
4710-NKCAW,0.15,Low Risk,Month-to-month,5,64.4
0330-BGYZE,0.15,Low Risk,One year,60,102.5
4946-EDSEW,0.15,Low Risk,Month-to-month,11,19.25
5832-EXGTT,0.15,Low Risk,Month-to-month,29,60.2
0103-CSITQ,0.15,Low Risk,One year,57,109.4
6322-PJJDJ,0.15,Low Risk,Two year,49,94.8
0516-QREYC,0.15,Low Risk,Month-to-month,24,20.3
4800-CZMPC,0.15,Low Risk,One year,48,103.25
3126-WQMGH,0.15,Low Risk,Month-to-month,49,52.15
0810-BDHAW,0.15,Low Risk,One year,24,78.4
0750-EKNGL,0.15,Low Risk,Month-to-month,7,20.75
3523-QRQLL,0.15,Low Risk,One year,22,69.5
6092-QZVPP,0.15,Low Risk,Month-to-month,36,79.2
7740-KKCXF,0.15,Low Risk,Month-to-month,51,30.05
3948-FVVRP,0.15,Low Risk,Month-to-month,9,54.8
5206-XZZQI,0.15,Low Risk,Month-to-month,53,80.6
6050-IJRHS,0.15,Low Risk,One year,70,106.5
3803-KMQFW,0.15,Low Risk,Month-to-month,1,20.55
7105-MXJLL,0.15,Low Risk,One year,26,60.7
4753-PADAS,0.15,Low Risk,One year,67,105.7
0961-ZWLVI,0.15,Low Risk,One year,49,109.2
1984-FCOWB,0.15,Low Risk,One year,70,109.5
4023-RTIQM,0.15,Low Risk,One year,31,50.4
4450-MDZFX,0.15,Low Risk,Month-to-month,60,74.35
3285-UCQVC,0.15,Low Risk,Month-to-month,37,28.6
9470-RTWDV,0.15,Low Risk,One year,26,82.0
8920-NAVAY,0.15,Low Risk,One year,62,110.75
9970-QBCDA,0.15,Low Risk,Month-to-month,6,19.7
5345-BMKWB,0.15,Low Risk,Month-to-month,8,20.25
2452-SNHFZ,0.15,Low Risk,Month-to-month,47,75.45
0678-RLHVP,0.15,Low Risk,Two year,53,105.55
4568-TTZRT,0.15,Low Risk,Month-to-month,9,20.4
2023-VQFDL,0.15,Low Risk,Month-to-month,18,19.0
4189-NAKJS,0.15,Low Risk,One year,26,51.55
0595-ITUDF,0.15,Low Risk,Month-to-month,64,91.8
3763-GCZHZ,0.15,Low Risk,One year,66,104.05
9402-CXWPL,0.15,Low Risk,One year,70,98.9
4926-UMJZD,0.15,Low Risk,Month-to-month,31,49.2
2159-TURXX,0.15,Low Risk,Month-to-month,5,20.05
3645-DEYGF,0.15,Low Risk,Month-to-month,1,20.75
9839-ETQOE,0.15,Low Risk,Month-to-month,43,40.45
5515-IDEJJ,0.15,Low Risk,Month-to-month,1,19.9
9962-BFPDU,0.15,Low Risk,Month-to-month,1,20.05
2812-SFXMJ,0.15,Low Risk,Month-to-month,1,20.05
4676-MQUEA,0.15,Low Risk,One year,50,101.9
3675-EQOZA,0.15,Low Risk,Month-to-month,5,20.65
5863-OOKCL,0.15,Low Risk,Month-to-month,10,18.85
1409-PHXTF,0.15,Low Risk,Two year,54,110.45
5510-BOIUJ,0.15,Low Risk,Month-to-month,1,19.25
5150-LJNSR,0.15,Low Risk,One year,31,98.05
8929-KSWIH,0.15,Low Risk,Two year,25,99.3
0310-VQXAM,0.15,Low Risk,Month-to-month,9,19.85
4083-EUGRJ,0.15,Low Risk,Month-to-month,9,20.25
6849-WLEYG,0.15,Low Risk,Month-to-month,1,19.75
0927-CNGRH,0.15,Low Risk,Month-to-month,1,19.55
5555-RNPGT,0.15,Low Risk,Month-to-month,10,24.8
6797-UCJHZ,0.15,Low Risk,One year,66,104.6
8944-AILEF,0.15,Low Risk,Month-to-month,15,19.45
1991-VOPLL,0.15,Low Risk,Month-to-month,9,19.05
2242-MFOTG,0.15,Low Risk,One year,33,80.1
9986-BONCE,0.15,Low Risk,Month-to-month,4,20.95
5640-CAXOA,0.15,Low Risk,One year,30,40.35
8563-IIOXK,0.15,Low Risk,One year,7,49.75
3373-YZZYM,0.15,Low Risk,Month-to-month,1,19.2
4760-XOHVN,0.15,Low Risk,Month-to-month,1,19.45
6723-WSNTY,0.15,Low Risk,One year,66,108.1
4580-TMHJU,0.15,Low Risk,Month-to-month,43,56.15
1925-LFCZZ,0.15,Low Risk,One year,55,50.05
5074-FBGHB,0.15,Low Risk,One year,64,104.65
0699-NDKJM,0.15,Low Risk,Month-to-month,57,58.75
5343-SGUBI,0.15,Low Risk,One year,52,80.2
7808-DVWEP,0.15,Low Risk,Month-to-month,3,20.0
3316-UWXUY,0.15,Low Risk,Month-to-month,50,93.5
3011-WQKSZ,0.15,Low Risk,Month-to-month,19,20.0
6278-FEPBZ,0.15,Low Risk,Month-to-month,9,20.25
5312-IRCFR,0.15,Low Risk,One year,64,92.85
1625-JAIIY,0.15,Low Risk,One year,68,83.0
4291-HPAXL,0.15,Low Risk,Month-to-month,1,19.85
2851-MMUTZ,0.15,Low Risk,Month-to-month,27,56.15
0128-MKWSG,0.15,Low Risk,Month-to-month,26,45.8
4489-SNOJF,0.15,Low Risk,Month-to-month,35,72.25
4163-KIUHY,0.15,Low Risk,Month-to-month,35,25.6
2359-QWQUL,0.15,Low Risk,One year,39,104.7
0142-GVYSN,0.15,Low Risk,Month-to-month,26,20.3
4830-FAXFM,0.15,Low Risk,Month-to-month,19,24.1
5876-HZVZM,0.15,Low Risk,Month-to-month,6,55.9
8474-UMLNT,0.15,Low Risk,Month-to-month,13,67.8
1237-WIYYZ,0.15,Low Risk,Month-to-month,18,19.55
3275-RHRNE,0.15,Low Risk,One year,28,60.0
6563-VNPMN,0.15,Low Risk,Month-to-month,45,85.7
8053-WWDRO,0.15,Low Risk,Month-to-month,6,19.5
0484-FFVBJ,0.15,Low Risk,One year,32,64.85
5473-KHBPS,0.15,Low Risk,One year,52,95.7
3156-QLHBO,0.15,Low Risk,Month-to-month,2,19.25
0098-BOWSO,0.15,Low Risk,Month-to-month,27,19.4
7868-BGSZA,0.15,Low Risk,One year,43,80.2
4700-UBQMV,0.15,Low Risk,One year,21,75.9
0247-SLUJI,0.15,Low Risk,Month-to-month,1,19.7
4332-MUOEZ,0.15,Low Risk,One year,20,94.3
6981-TDRFT,0.15,Low Risk,One year,44,54.3
9633-DENPU,0.14,Low Risk,Month-to-month,47,58.6
0580-PIQHM,0.14,Low Risk,One year,41,101.6
9367-TCUYN,0.14,Low Risk,Month-to-month,12,20.1
0997-YTLNY,0.14,Low Risk,Month-to-month,19,48.8
3714-XPXBW,0.14,Low Risk,Month-to-month,37,78.9
9496-IVVRP,0.14,Low Risk,Month-to-month,11,51.0
2969-WGHQO,0.14,Low Risk,One year,7,69.45
9039-RBEEE,0.14,Low Risk,Month-to-month,39,48.95
7824-PANSQ,0.14,Low Risk,Month-to-month,58,80.65
0786-IVLAW,0.14,Low Risk,One year,66,108.1
0696-UKTOX,0.14,Low Risk,Month-to-month,23,54.15
1502-XFCVR,0.14,Low Risk,One year,58,106.45
9644-KVCNC,0.14,Low Risk,One year,66,92.15
9932-WBWIK,0.14,Low Risk,Month-to-month,11,20.35
1539-LNKHM,0.14,Low Risk,Month-to-month,12,20.4
9115-YQHGA,0.14,Low Risk,Month-to-month,40,51.1
6873-UDNLD,0.14,Low Risk,Month-to-month,40,67.45
1755-RMCXH,0.14,Low Risk,Month-to-month,2,20.3
6368-NWMCE,0.14,Low Risk,Month-to-month,38,68.15
3633-CDBUW,0.14,Low Risk,One year,17,80.85
7845-URHJN,0.14,Low Risk,Month-to-month,8,20.15
9974-JFBHQ,0.14,Low Risk,Month-to-month,64,99.15
9495-REDIY,0.14,Low Risk,One year,25,40.65
7787-BNTZM,0.14,Low Risk,Month-to-month,6,20.15
5140-FOMCQ,0.14,Low Risk,One year,59,109.15
5756-JYOJT,0.14,Low Risk,One year,11,64.9
0409-WTMPL,0.14,Low Risk,One year,58,110.65
6097-EQISJ,0.14,Low Risk,One year,66,102.45
6732-FZUGP,0.14,Low Risk,One year,47,94.9
5025-GOOKI,0.14,Low Risk,Month-to-month,20,18.9
1309-XGFSN,0.14,Low Risk,One year,52,80.85
1563-IWQEX,0.14,Low Risk,Month-to-month,12,19.7
7136-RVDTZ,0.14,Low Risk,One year,70,45.25
5481-NTDOH,0.14,Low Risk,One year,67,107.05
7721-JXEAW,0.14,Low Risk,Month-to-month,59,41.05
9978-HYCIN,0.14,Low Risk,One year,47,84.95
3750-RNQKR,0.14,Low Risk,Month-to-month,12,19.45
9013-AQORL,0.14,Low Risk,Month-to-month,48,45.55
3428-MMGUB,0.14,Low Risk,Two year,60,89.55
7785-RDVIG,0.14,Low Risk,Month-to-month,3,19.3
2586-CWXVV,0.14,Low Risk,Month-to-month,54,30.4
7013-PSXHK,0.14,Low Risk,One year,40,80.75
7740-BTPUX,0.14,Low Risk,Two year,55,113.6
0031-PVLZI,0.14,Low Risk,Month-to-month,4,20.35
1465-WCZVT,0.14,Low Risk,Month-to-month,3,19.65
4184-VODJZ,0.14,Low Risk,One year,63,91.35
9844-FELAJ,0.14,Low Risk,One year,70,107.9
4726-DLWQN,0.14,Low Risk,Month-to-month,50,70.35
5353-WILCI,0.14,Low Risk,Month-to-month,28,56.05
7789-CRUVC,0.14,Low Risk,Month-to-month,61,94.2
1984-GPTEH,0.14,Low Risk,Month-to-month,29,25.15
1921-KYSAY,0.14,Low Risk,One year,41,68.6
4644-PIZRT,0.14,Low Risk,One year,17,70.35
6838-HVLXG,0.14,Low Risk,Month-to-month,12,20.3
9786-IJYDL,0.14,Low Risk,Two year,35,113.2
3896-RCYYE,0.14,Low Risk,Month-to-month,67,53.4
4075-JFPGR,0.14,Low Risk,One year,51,93.5
6214-EDAKZ,0.14,Low Risk,Month-to-month,22,55.15
2272-JKMSI,0.14,Low Risk,One year,62,110.8
5616-PRTNT,0.14,Low Risk,Month-to-month,20,19.4
1208-DNHLN,0.14,Low Risk,One year,23,48.35
0620-XEFWH,0.14,Low Risk,Month-to-month,4,18.85
2371-JUNGC,0.14,Low Risk,Month-to-month,11,20.25
9504-DSHWM,0.14,Low Risk,Month-to-month,20,59.2
3863-IUBJR,0.14,Low Risk,One year,12,53.65
2410-CIYFZ,0.14,Low Risk,Month-to-month,2,20.4
7521-YXVZY,0.14,Low Risk,Month-to-month,3,19.95
3893-JRNFS,0.14,Low Risk,Month-to-month,68,39.9
7516-GMHUV,0.14,Low Risk,Two year,50,105.05
5197-PYEPU,0.14,Low Risk,One year,42,94.45
2294-DMMUS,0.14,Low Risk,Month-to-month,62,70.45
5995-OIGLP,0.14,Low Risk,Month-to-month,12,56.65
8224-IVVPA,0.14,Low Risk,Month-to-month,27,56.7
3886-CERTZ,0.14,Low Risk,One year,72,109.25
9036-CSKBW,0.14,Low Risk,One year,51,107.45
9554-DFKIC,0.14,Low Risk,Month-to-month,30,54.45
1543-LLLFT,0.14,Low Risk,One year,61,98.3
8496-DMZUK,0.14,Low Risk,One year,30,90.4
3865-ZYKAD,0.14,Low Risk,Month-to-month,69,84.9
1009-IRMNA,0.14,Low Risk,Month-to-month,7,20.0
0787-LHDYT,0.14,Low Risk,Month-to-month,16,20.6
1447-PJGGA,0.14,Low Risk,Two year,57,95.25
3272-VUHPV,0.14,Low Risk,Month-to-month,8,56.3
3391-JSQEW,0.14,Low Risk,Month-to-month,40,50.15
8851-RAGOV,0.14,Low Risk,Month-to-month,25,71.05
5396-IZEPB,0.14,Low Risk,Month-to-month,9,19.7
6906-MPARY,0.14,Low Risk,One year,40,89.6
6583-SZVGP,0.14,Low Risk,Two year,48,108.1
4797-MIWUM,0.14,Low Risk,Month-to-month,7,20.25
3623-FQBOX,0.14,Low Risk,Month-to-month,21,19.95
9609-BENEA,0.14,Low Risk,One year,35,69.0
7727-SHVZV,0.14,Low Risk,Month-to-month,9,19.5
9101-BWFSS,0.14,Low Risk,One year,50,108.55
2233-TXSIU,0.14,Low Risk,One year,17,44.45
7094-MSZAO,0.14,Low Risk,Month-to-month,10,20.05
9546-KDTRB,0.14,Low Risk,Month-to-month,19,24.7
7764-BDPEE,0.14,Low Risk,Month-to-month,3,20.85
9146-JRIOX,0.14,Low Risk,Month-to-month,14,25.55
9659-ZTWSM,0.14,Low Risk,One year,66,107.35
8847-GEOOQ,0.14,Low Risk,Month-to-month,60,60.2
6778-EICRF,0.13,Low Risk,One year,24,74.8
8591-NXRCV,0.13,Low Risk,Month-to-month,41,74.65
3724-UCSHY,0.13,Low Risk,Month-to-month,6,19.55
5081-NWSUP,0.13,Low Risk,One year,10,64.9
7605-SNLQG,0.13,Low Risk,Month-to-month,45,50.25
7777-UNYHB,0.13,Low Risk,Month-to-month,12,20.1
5469-CTCWN,0.13,Low Risk,One year,61,106.0
2428-ZMCTB,0.13,Low Risk,Month-to-month,10,19.75
2001-MCUUW,0.13,Low Risk,Two year,46,108.65
4770-QAZXN,0.13,Low Risk,Month-to-month,13,19.45
7674-YTAFD,0.13,Low Risk,One year,33,79.95
3077-RSNTJ,0.13,Low Risk,Month-to-month,6,19.7
5240-CAOYT,0.13,Low Risk,Month-to-month,57,87.55
5176-LDKUH,0.13,Low Risk,One year,48,75.15
2748-MYRVK,0.13,Low Risk,One year,63,99.9
1389-WNUIB,0.13,Low Risk,One year,20,76.0
9494-BDNNC,0.13,Low Risk,One year,66,95.3
1322-AGOQM,0.13,Low Risk,Month-to-month,46,30.3
8318-LCNBW,0.13,Low Risk,One year,35,53.15
8017-UVSZU,0.13,Low Risk,Month-to-month,40,56.6
6040-CGACY,0.13,Low Risk,Month-to-month,15,19.6
5569-IDSEY,0.13,Low Risk,One year,71,105.7
1257-SXUXQ,0.13,Low Risk,Month-to-month,5,19.45
7812-FZHPE,0.13,Low Risk,Month-to-month,17,24.1
3752-CQSJI,0.13,Low Risk,Month-to-month,13,20.45
2791-SFVEW,0.13,Low Risk,Month-to-month,9,20.15
6769-DCQLI,0.13,Low Risk,One year,52,105.0
0621-JFHOL,0.13,Low Risk,Two year,10,29.6
0442-ZXKVS,0.13,Low Risk,One year,54,115.6
4719-UMSIY,0.13,Low Risk,Month-to-month,6,19.65
2717-HVIZY,0.13,Low Risk,Month-to-month,8,20.05
3450-WXOAT,0.13,Low Risk,Month-to-month,46,45.2
0594-UFTUL,0.13,Low Risk,Month-to-month,13,19.85
3506-LCJDC,0.13,Low Risk,Month-to-month,1,19.95
5149-CUZUJ,0.13,Low Risk,One year,28,92.9
0345-XMMUG,0.13,Low Risk,Two year,46,108.9
6302-JGYRJ,0.13,Low Risk,One year,31,79.45
2801-NISEI,0.13,Low Risk,Month-to-month,24,54.95
0002-ORFBO,0.13,Low Risk,One year,9,65.6
0206-TBWLC,0.13,Low Risk,One year,54,114.65
5619-PTMIK,0.13,Low Risk,Month-to-month,46,53.1
9294-TDIPC,0.13,Low Risk,Month-to-month,5,20.2
5985-TBABQ,0.13,Low Risk,One year,32,74.75
9798-DRYDS,0.13,Low Risk,One year,17,61.95
1345-GKDZZ,0.13,Low Risk,Month-to-month,6,19.55
9256-JTBNZ,0.13,Low Risk,Month-to-month,11,20.3
8457-XIGKN,0.13,Low Risk,Month-to-month,20,19.6
1163-ONYEY,0.13,Low Risk,Month-to-month,41,74.55
1304-SEGFY,0.13,Low Risk,Two year,72,97.85
1202-KKGFU,0.13,Low Risk,Month-to-month,12,54.2
6227-FBDXH,0.13,Low Risk,One year,69,99.5
6784-XYJAE,0.13,Low Risk,One year,36,55.8
7623-HKYRK,0.13,Low Risk,Month-to-month,6,19.7
7544-ZVIKX,0.13,Low Risk,One year,58,105.05
0233-FTHAV,0.13,Low Risk,One year,60,79.2
1545-ACTAS,0.13,Low Risk,One year,48,99.7
8138-EALND,0.13,Low Risk,Month-to-month,15,19.75
8433-WPJTV,0.13,Low Risk,One year,65,103.9
3039-MJSLN,0.13,Low Risk,Month-to-month,3,20.2
4182-BGSIQ,0.13,Low Risk,Month-to-month,10,19.8
9929-PLVPA,0.13,Low Risk,Month-to-month,4,20.4
3086-RUCRN,0.13,Low Risk,Month-to-month,66,103.1
6035-RIIOM,0.13,Low Risk,Two year,54,97.2
0257-KXZGU,0.13,Low Risk,Month-to-month,32,62.45
4353-HYOJD,0.13,Low Risk,Month-to-month,27,49.85
8963-MQVYN,0.13,Low Risk,Month-to-month,22,20.55
1950-KSVVJ,0.13,Low Risk,One year,45,113.3
1135-HIORI,0.13,Low Risk,One year,64,111.45
5945-AZYHT,0.13,Low Risk,One year,71,109.6
5837-LXSDN,0.13,Low Risk,One year,21,58.85
0380-ZCSBI,0.13,Low Risk,Month-to-month,10,20.0
8216-AZUUZ,0.13,Low Risk,Two year,42,100.4
7531-GQHME,0.13,Low Risk,Month-to-month,12,20.05
2882-DDZPG,0.13,Low Risk,Month-to-month,12,19.45
9060-HJJRW,0.13,Low Risk,One year,51,56.4
5921-NGYRH,0.13,Low Risk,Month-to-month,64,73.55
9074-KGVOX,0.13,Low Risk,Month-to-month,50,39.45
6164-HXUGH,0.13,Low Risk,Month-to-month,6,19.85
5985-BEHZK,0.13,Low Risk,One year,72,105.0
6156-UZDLF,0.13,Low Risk,One year,26,87.15
3061-BCKYI,0.13,Low Risk,Month-to-month,14,19.9
2692-AQCPF,0.13,Low Risk,One year,65,108.05
6286-ZHAOK,0.13,Low Risk,Month-to-month,20,25.55
0076-LVEPS,0.13,Low Risk,Month-to-month,29,45.0
7219-TLZHO,0.13,Low Risk,Month-to-month,4,20.85
9867-NNXLC,0.13,Low Risk,Month-to-month,22,20.05
3318-ISQFQ,0.13,Low Risk,Month-to-month,20,19.5
1573-LGXBA,0.13,Low Risk,One year,57,97.55
5832-TRLPB,0.13,Low Risk,One year,29,75.35
0347-UBKUZ,0.13,Low Risk,Month-to-month,15,19.9
3038-PQIUY,0.13,Low Risk,Month-to-month,38,66.15
9738-QLWTP,0.13,Low Risk,One year,39,81.9
5913-INRQV,0.13,Low Risk,One year,34,90.15
8942-DBMHZ,0.13,Low Risk,Month-to-month,12,20.45
4002-BQWPQ,0.13,Low Risk,Month-to-month,25,81.75
9391-TTOYH,0.13,Low Risk,Month-to-month,23,19.5
4785-QRJHC,0.13,Low Risk,One year,46,59.9
4011-ARPHK,0.13,Low Risk,Month-to-month,27,50.35
5539-HIVAK,0.13,Low Risk,Month-to-month,28,25.7
6900-RBKER,0.13,Low Risk,Two year,52,89.45
4903-CNOZC,0.13,Low Risk,One year,29,70.9
4694-PHWFW,0.13,Low Risk,Month-to-month,8,19.95
4429-WYGFR,0.12,Low Risk,Month-to-month,26,49.15
9770-KXGQU,0.12,Low Risk,One year,53,98.6
6082-GLJIX,0.12,Low Risk,Month-to-month,18,19.25
3160-TYXLT,0.12,Low Risk,Month-to-month,53,46.3
2812-ENYMO,0.12,Low Risk,One year,26,54.55
3209-ZPKFI,0.12,Low Risk,Month-to-month,47,54.25
0396-UKGAI,0.12,Low Risk,Month-to-month,23,55.3
7954-MLBUN,0.12,Low Risk,Two year,31,99.45
5678-VFNEQ,0.12,Low Risk,One year,71,104.1
0289-IVARM,0.12,Low Risk,Month-to-month,35,60.55
4250-ZBWLV,0.12,Low Risk,One year,68,108.45
1229-RCALF,0.12,Low Risk,One year,64,115.0
8947-YRTDV,0.12,Low Risk,One year,32,94.8
9259-PACGQ,0.12,Low Risk,Month-to-month,34,62.65
5732-IKGQH,0.12,Low Risk,One year,52,104.45
0975-UYDTX,0.12,Low Risk,One year,26,90.1
5084-OOVCJ,0.12,Low Risk,Month-to-month,17,55.35
6968-MHOMU,0.12,Low Risk,One year,58,45.0
5014-WUQMG,0.12,Low Risk,One year,47,96.1
2739-CCZMB,0.12,Low Risk,Month-to-month,5,20.35
5734-EJKXG,0.12,Low Risk,One year,61,118.6
1744-JHKYS,0.12,Low Risk,Month-to-month,34,24.7
6804-GDMOI,0.12,Low Risk,Two year,61,106.6
4504-YOULA,0.12,Low Risk,Month-to-month,35,59.45
2560-PPCHE,0.12,Low Risk,One year,65,105.05
2972-YDYUW,0.12,Low Risk,One year,57,94.7
6865-JZNKO,0.12,Low Risk,Month-to-month,30,55.3
3537-RYBHH,0.12,Low Risk,Month-to-month,47,67.45
0487-RPVUM,0.12,Low Risk,Month-to-month,61,99.4
1810-BOHSY,0.12,Low Risk,One year,51,96.4
3199-NPKCN,0.12,Low Risk,One year,67,111.25
1360-XFJMR,0.12,Low Risk,One year,67,109.7
9651-GTSAQ,0.12,Low Risk,One year,53,106.1
4713-ZBURT,0.12,Low Risk,Two year,45,99.7
